case-name,P,EP,KX,KY,KZ,c1,p1,ep1,kx1,ky1,kz1,c2,p2,ep2,kx2,ky2,kz2,c3,p3,ep3,kx3,ky3,kz3,c4,p4,ep4,kx4,ky4,kz4,c5,p5,ep5,kx5,ky5,kz5,c6,p6,ep6,kx6,ky6,kz6,c7,p7,ep7,kx7,ky7,kz7,c8,p8,ep8,kx8,ky8,kz8
131.0,0.147344222,0.146275442,9.4529,7.1632,6.9992,155,0.098817185,0.097642578,2.0666,0.0053,0.1153,158,0.15593214800000002,0.152724151,21.3439,17.0347,1.0223,209,0.107756444,0.107960373,2.0376,2.0853,0.0,212,0.195979852,0.196964387,39.0295,30.5418,4.314,1127,0.14174163,0.138247239,0.7955,0.6883,1.2028,1130,0.196617481,0.196190718,0.0962,61.5696,3.2971,1181,0.091833778,0.127805941,3.0909,1.6217,0.0,1184,0.190075259,0.18880223,34.5034,3.9065,12.1238
1351.0,0.13542014800000002,0.132324324,1.6191,3.3673,1.4069999999999998,1945,0.153772741,0.154137134,0.9755,0.0,3.2956,1948,0.026172741,0.004326761,0.0,0.0,0.0,1999,0.16424740699999998,0.158735485,1.181,7.1878,0.6894,2002,0.160908148,0.159238202,1.0607,2.4745,0.821,2917,0.106385185,0.105503328,0.2942,0.2573,0.6148,2920,0.107694815,0.099437804,0.125,0.1911,0.6054,2971,0.190979852,0.190274553,6.7862,6.2018,0.5749,2974,0.173200296,0.17247119800000002,7.6262,8.357999999999999,6.5851
1353.0,0.126142926,0.122577385,0.8408,2.725,0.4708,1947,0.089180444,0.07290833,0.4844,0.0,0.0,1950,0.090958815,0.087045321,0.2275,0.318,0.0128,2001,0.145703111,0.142672046,1.0726,2.7554,3.3596,2004,0.113465185,0.111041391,0.0428,0.2819,3.4438,2919,0.143787259,0.141999144,0.1278,0.8079999999999999,0.3369,2922,0.061778074,0.044273153,0.0,0.1216,0.0,2973,0.197274963,0.195910808,4.4264,14.666,6.5438,2976,0.166995556,0.166535999,1.82,7.2289,2.0392
1355.0,0.098505074,0.08861765699999999,0.5295,0.222,0.1098,1949,0.050568296,0.046590130999999986,0.0832,0.0094,0.0,1952,0.063736889,0.05437665,0.047,0.0,0.0899,2003,0.155206222,0.15479100199999998,0.9998,1.8929,3.6606,2006,0.13809659300000002,0.13360970000000005,0.1761,0.3093,0.0962,2921,0.068860444,0.056237488,0.0043,0.1385,0.0176,2924,0.053435259000000006,0.036598038,0.0,0.0172,0.0,2975,0.17409866699999998,0.173533734,8.0901,16.2069,4.4992,2978,0.084038222,0.06447578,0.0118,0.0,0.0
1357.0,0.098068407,0.090143426,0.0051,0.1879,0.4653,1951,0.097550222,0.091681963,0.245,0.0,0.1284,1954,0.044473778,0.038472423,0.0052,0.0,0.0,2005,0.08858429599999999,0.085358475,0.0916,0.2492,0.2068,2008,0.152748148,0.149183858,0.0763,6.0878,0.0078,2923,0.054153481,0.036692536,0.0,0.0556,0.0,2926,0.116243259,0.112985978,0.4788,0.2774,1.8116,2977,0.11986963,0.111022581,0.0117,0.0,0.0,2980,0.110924444,0.098205307,0.0,0.0187,1.3989
1359.0,0.099750889,0.093149241,0.1525,0.7111,0.8762,1953,0.024217481000000003,0.003647107,0.0,0.0,0.0,1956,0.09126637,0.089264778,0.0744,2.1292,0.4018,2007,0.169280889,0.158766835,0.1848,4.187,0.0927,2010,0.121568593,0.118276265,0.5301,1.7993,0.2485,2925,0.099367704,0.08905294300000001,0.3173,0.0174,0.6237,2928,0.089835259,0.087847317,0.3074,1.5054,1.9582,2979,0.051592,0.01108515,0.0,0.0425,0.0,2982,0.150878815,0.147892916,1.3252,1.5955,2.4643
1361.0,0.118437333,0.116000726,0.66,2.3298,1.227,1955,0.067664,0.059611515,0.0052,0.0684,0.0,1958,0.119176296,0.113488695,3.7118,4.4964,1.0487,2009,0.114272296,0.111227811,0.2737,2.2723,0.1164,2012,0.12974696300000002,0.12848176,0.2702,5.9003,0.7681,2927,0.126764444,0.124662677,0.7020000000000001,1.5355,1.9157,2930,0.101110519,0.099826318,0.0335,0.0333,1.8103,2981,0.139734519,0.133241339,1.1427,0.0869,2.3648,2984,0.14902963,0.148364283,0.7018,2.0389,1.6418
1363.0,0.13314937,0.132147805,1.1411,3.6712,3.8456,1957,0.107704,0.102314377,2.9687,2.2418,1.3345,1960,0.240267556,0.239370657,0.3721,68.8763,35.6884,2011,0.146607407,0.146394841,0.4828,3.4116,0.2189,2014,0.095949037,0.094735327,0.6961,4.02,4.7117,2929,0.073535111,0.071799777,0.1531,0.0331,1.4959,2932,0.111328593,0.111147645,1.6333,1.092,3.5637,2983,0.14004503699999998,0.139204529,0.6963,1.7332,0.7881,2986,0.149758222,0.148803181,4.7443,13.8935,7.284
1365.0,0.147465704,0.146569179,2.8181,13.6871,9.5444,1959,0.160828444,0.155797556,5.1697,16.0693,1.3829,1962,0.231603259,0.232407632,0.5968,57.7808,50.3195,2013,0.094439407,0.092629401,0.0,5.2591,0.6829,2016,0.146920889,0.146745287,0.9227,21.8135,19.3443,2931,0.12046963,0.120383423,1.6481,0.2336,4.0413,2934,0.111270815,0.109059521,3.3154,0.9827,2.3112,2985,0.155379259,0.155337385,0.0,18.3604,6.4018,2988,0.158813926,0.157159035,1.1866,30.468000000000004,1.3568
1367.0,0.156049852,0.153229525,1.5437,4.07,2.6946,1964,0.220054222,0.217887053,2.107,0.2565,20.5126,1967,0.078102815,0.07585376,0.1342,0.0437,0.0851,2018,0.121028148,0.085359147,0.9468,1.7434,0.6586,2021,0.177193481,0.175440476,0.9853,2.7789,5.1908,2936,0.217352593,0.214415057,0.0327,9.5303,3.2032,2939,0.054216593,0.043686239,0.0053,0.0,0.0176,2990,0.117899852,0.110228758,0.4387,5.5295,3.6899,2993,0.262551111,0.26413144,5.7216,27.3978,13.8114
1369.0,0.120594185,0.115636188,0.6495,0.6817,1.6122,1966,0.039301926,0.021012797000000003,0.035,0.1157,0.0,1969,0.123421333,0.119993789,0.2377,0.1044,0.4552,2020,0.193921778,0.191050462,1.1165,3.0768,4.7679,2023,0.08412414800000001,0.081798587,0.1884,0.197,0.3052,2938,0.118836444,0.110695535,0.1256,0.0,2.7819,2941,0.026225481,0.002195094,0.0,0.0,0.0,2992,0.237221037,0.237648655,6.1855,6.3928,10.7244,2995,0.141701333,0.141256824,0.2403,0.8674,2.6288
1371.0,0.113315037,0.094480202,0.5406,0.6066,0.2414,1968,0.12653837,0.124027843,0.2672,0.3648,0.4863,1971,0.047445926,0.01197721,0.0,0.0,0.0,2022,0.107559704,0.105703072,0.0425,0.2081,4.7196,2025,0.204007704,0.202600642,14.05,4.4378,0.3621,2940,0.034638815,0.010264803,0.0,0.0,0.0,2943,0.101416593,0.089215178,0.3653,0.1188,0.6223,2994,0.237038519,0.23914561,4.476,5.487,15.6222,2997,0.047874667,0.036705971,0.0291,0.7422,0.0
1373.0,0.109957148,0.103426154,0.6176,0.4859,0.9303,1970,0.08507229599999999,0.075388775,0.0475,0.0363,0.0956,1973,0.076110815,0.069944761,0.0052,0.2032,0.005,2024,0.16604237,0.164518413,9.3224,0.2272,0.3539,2027,0.106991407,0.105969657,0.3411,2.2934,0.1199,2942,0.040317926,0.002145796,0.0,0.0,0.0,2945,0.134119704,0.132888654,0.453,0.4143,3.5023,2996,0.08880503699999999,0.083174398,0.0118,0.5698,0.8445,2999,0.18219763,0.181114799,5.2247,1.9496,4.4862
1375.0,0.121124037,0.118099144,1.1265,1.5505,1.1894,1972,0.06446311099999999,0.051580467000000005,0.0052,0.0769,0.0049,1975,0.100673185,0.083927242,2.9594,2.1208,0.1699,2026,0.169274667,0.166334465,6.6869,6.479,0.2052,2029,0.145127111,0.145344621,0.5589,3.7715,0.6924,2944,0.141035852,0.137713172,0.5368,0.275,3.4239,2947,0.06955022200000001,0.06764010000000001,0.1347,0.1354,0.1446,2998,0.107166815,0.10470805,0.5489,0.8143,1.3992,3001,0.171701333,0.171671777,4.813,10.8016,12.0492
1377.0,0.130615333,0.128886355,1.2277,5.9498,2.6424,1974,0.08380711099999999,0.081347821,0.0052,2.3273,0.2082,1977,0.158174222,0.157764759,5.0015,12.9379,0.0195,2028,0.121215407,0.11869277,0.5174,1.8608,0.5268,2031,0.11092237,0.109477818,0.0,7.346,5.6097,2946,0.096146963,0.093288307,0.0489,0.3811,1.8348,2949,0.132355556,0.132636735,1.6351,0.85,4.7043,3000,0.195146074,0.193831642,5.2824,12.0322,6.2305,3003,0.147154963,0.146846055,0.0,18.0937,11.0824
1379.0,0.140907889,0.13980076,1.8189,7.4811,8.9226,1976,0.119293333,0.099777278,3.7066,2.9789,0.1651,1979,0.228472,0.23006087100000006,17.0189,12.2998,35.6116,2030,0.120047704,0.119166377,0.1311,6.0982,0.5492,2033,0.167124444,0.16630983300000002,0.9067,23.9096,22.8293,2948,0.109139259,0.108293129,0.1545,0.2202,0.9074,2951,0.118223704,0.117517151,2.6229,6.7881,2.6036,3002,0.149454222,0.14786828400000002,0.1237,10.6157,11.4944,3005,0.115508444,0.115639519,0.3158,9.9849,2.1376
1381.0,0.159107111,0.158042931,2.2684,5.1857,7.4347,1981,0.244110519,0.244720285,2.2217,9.1053,9.8237,1984,0.101989037,0.099849159,1.0525,2.4167,0.0,2035,0.074667852,0.06711196700000001,1.7116,0.271,0.607,2038,0.155068741,0.152355791,1.3664,2.7525,2.3706,2953,0.204099259,0.204265543,9.9859,10.0898,6.3331,2956,0.117762074,0.11585001,0.0311,5.5644,11.1673,3007,0.133059259,0.131968312,0.201,15.4752,7.7465,3010,0.242100148,0.242641118,0.7836,12.0287,14.7294
1383.0,0.14678663,0.145462124,1.9506,3.3109,4.2469,1983,0.153558519,0.151138745,1.594,2.9366,0.8348,1986,0.118782815,0.114004848,0.0661,0.6037,1.462,2037,0.116732741,0.114083222,0.8204,1.3801,1.8958,2040,0.12770163,0.127923061,3.7981,2.6757,2.4577,2955,0.210023407,0.210162674,1.1487,13.0797,19.9221,2958,0.078567407,0.07697407,0.0,4.0705,0.0,3009,0.170973333,0.169088773,1.022,1.0513,6.9206,3012,0.197953185,0.199005486,3.8564,2.6136,2.1221
1385.0,0.127834074,0.122763188,2.0139,1.5897,0.7228,1985,0.122719704,0.121384378,1.0144,0.7715,1.3194,1988,0.07876414799999999,0.064202589,0.0,0.0982,0.0718,2039,0.155186074,0.15374862,2.919,5.0099,2.1687,2042,0.187981333,0.188544713,9.6986,1.4279,5.2129,2957,0.07684207400000001,0.075174588,0.0,4.3474,0.2196,2960,0.058176889,0.032845014,0.0,0.0,0.0,3011,0.252631704,0.254677221,3.9316,22.6989,11.5768,3014,0.090370667,0.088929559,0.0664,1.0916,0.7704
1387.0,0.113798,0.109183536,0.6706,1.4794,0.8065,1987,0.098623111,0.093451327,0.0434,0.1321,0.5341,1990,0.082616,0.07566902,0.0051,0.0805,0.0078,2041,0.120096,0.118336725,0.1653,1.4274,2.1024,2044,0.15182222199999998,0.150974158,6.95,6.4617,0.0011,2959,0.065129778,0.053146952,0.0,0.0,0.0,2962,0.135028148,0.132069079,0.3553,0.2044,2.4883,3013,0.114144,0.113022926,0.2263,1.4233,1.6034,3016,0.142924741,0.142058485,1.1137,4.5533,4.5414
1389.0,0.122431037,0.117934402,1.6135,2.6866,1.3998,1989,0.068613037,0.041109842,0.0,0.006999999999999999,0.0,1992,0.110216889,0.103515636,0.3004,1.2285,0.255,2043,0.203989926,0.204836559,14.5504,6.6854,4.997,2046,0.090192593,0.086384175,0.0041,0.8053,0.5416,2961,0.084298074,0.075189703,0.3106,0.1164,0.0183,2964,0.113873481,0.111142718,0.3514,0.848,2.7761,3015,0.097994963,0.095538219,0.1835,2.9287,0.0,3018,0.210269333,0.210782953,7.4568,19.4845,29.8065
1391.0,0.122831259,0.117578177,0.3197,5.7901,1.8011,1991,0.084338074,0.078742985,0.005,0.1971,0.121,1994,0.12178637,0.120572641,0.2166,1.3075,0.1518,2045,0.099360296,0.096423068,0.004,1.9884,0.1292,2048,0.056750815,0.052876672,0.0,0.4485,0.3673,2963,0.136439111,0.135712379,0.3145,1.0418,2.9843,2966,0.108098667,0.10706164,0.1353,1.2814,0.9368,3017,0.218003556,0.218141211,7.5091,29.6714,23.1309,3020,0.157873185,0.15652644,0.2437,12.5768,12.8274
1441.0,0.117928037,0.116475971,1.0361,2.7033,2.6632,2053,0.060397037,0.058050181,1.706,0.0226,1.4708,2056,0.115237333,0.112283965,1.0402,2.1416,2.1542,2107,0.185241481,0.186155407,9.352,4.4566,14.3894,2110,0.148064889,0.147986965,5.957999999999998,3.702,4.8391,3025,0.143442667,0.142574638,1.5423,0.7249,18.3922,3028,0.180877333,0.179393916,0.265,11.602,2.134,3079,0.012346074,0.004261911,0.0,0.0,0.0,3082,0.097817481,0.097303663,0.1911,0.3193,0.0856
1443.0,0.120018148,0.118996566,1.249,3.3473,2.3859,2055,0.101474963,0.098983791,0.5589,1.3428,2.5098,2058,0.115590815,0.115477171,0.092,2.4966,1.5016,2109,0.222008296,0.224049538,11.2522,54.4204,15.285,2112,0.12098637,0.120993625,0.1358,5.1436,11.5605,3027,0.126376296,0.124326786,0.0003,0.728,2.1556,3030,0.118802074,0.11541783,3.8115,2.0927,1.3032,3081,0.06856888900000001,0.067562957,0.1744,0.0,0.0877,3084,0.086337481,0.08595210699999999,0.2933,3.1465,1.1426
1445.0,0.116484519,0.115500542,1.8026,2.7906,1.9787,2057,0.120954963,0.119163018,1.4608,3.1107,1.9627,2060,0.145909333,0.14506919,4.1139,2.1198,1.8515,2111,0.116367111,0.11585001,0.6349,4.505,6.965,2114,0.082403556,0.079890165,0.0322,0.4463,0.0437,3029,0.173933333,0.17355724600000005,3.8595,8.3958,3.1749,3032,0.073436444,0.072087188,0.0577,1.1204,0.6404,3083,0.102040296,0.101535669,0.1441,0.5185,0.5409,3086,0.116831111,0.117232763,3.2104,4.3756,2.425
1447.0,0.116606407,0.115692996,1.7539,2.9841,2.255,2059,0.118574519,0.117402948,0.7857,1.6476,1.0436,2062,0.091520296,0.089119449,2.3627,0.6679,0.0004,2113,0.103294815,0.103535789,0.1224,0.7851,7.8985,2116,0.165070222,0.16557535,4.8644,2.9639,1.9064,3031,0.058908148,0.057089868,0.1916,1.319,0.138,3034,0.147870815,0.147127084,0.999,6.6165,5.6558,3085,0.092093333,0.092089064,1.5793,3.3483,0.9744,3088,0.155519111,0.155645286,1.2206,1.2638,1.2612
1449.0,0.14783933300000002,0.147130328,7.9085,4.6892,8.8907,2061,0.136829333,0.135799711,4.1965,3.8349,1.5531,2064,0.113686222,0.111763557,15.9104,0.1216,0.6062,2115,0.130594667,0.128566853,1.1356,0.4502,1.8623,2118,0.105954074,0.105195316,2.5243,1.3123,2.8018,3033,0.117571852,0.117757873,0.1879,3.3311,1.1922,3036,0.214829333,0.214914416,3.6998,25.8387,49.2689,3087,0.131198815,0.131766777,3.3575,1.2471,3.0079,3090,0.23205037,0.23194634100000006,24.0089,22.1442,24.7394
1451.0,0.14428759300000002,0.142939034,8.1531,8.6712,9.8293,2063,0.112934519,0.107342781,15.5098,0.6535,0.1451,2066,0.045102519,0.045163833,0.0,0.0202,0.2333,2117,0.161599407,0.161565929,4.8742,1.7744,3.5609,2120,0.138508444,0.137901271,0.5655,0.7623,1.5984,3035,0.206519111,0.206152133,2.6164,28.745,23.9226,3038,0.200291259,0.200281873,0.0092,22.3094,16.1888,3089,0.17554755600000002,0.175134815,38.183,4.553,0.3832,3092,0.113797926,0.11159035,1.7087,0.7324,17.3267
1453.0,0.147976185,0.147225931,7.1713,10.2043,15.0837,2065,0.103378667,0.100944388,15.0499,0.0196,0.5829,2068,0.151736889,0.155107172,0.0,8.1017,22.873,2119,0.090775111,0.08991092099999999,0.2845,1.6345,1.485,2122,0.16921629600000002,0.16872377100000002,0.4348,15.9634,30.0168,3037,0.213766815,0.214183292,12.2897,24.0443,43.2221,3040,0.173667259,0.17621574399999998,0.0,26.3736,9.1453,3091,0.182049185,0.18070949,1.4482,1.6084,26.8139,3094,0.099219259,0.097297729,1.2744,0.4767,0.7736
1455.0,0.133587333,0.131983756,2.8119,12.1666,9.2103,2067,0.104229333,0.105134192,0.0,0.079,13.2494,2070,0.094133333,0.08961141800000001,0.0,6.3262,3.6943,2121,0.16919792600000005,0.166858455,0.4218,0.9221,29.7092,2124,0.111699259,0.108358516,4.188,4.4172,6.1251,3039,0.191725333,0.194779235,0.0,31.4576,8.8136,3042,0.143894222,0.142111108,2.3334,2.7626,5.2748,3093,0.064328,0.056785774,0.006,0.2704,0.339,3096,0.189491259,0.187385889,2.126,10.6488,2.5568
1457.0,0.114180852,0.113392149,2.1902,3.7448,4.3052,2072,0.147496889,0.147613006,5.9474,0.0396,9.2264,2075,0.121823111,0.121695638,0.1896,2.1925,3.5749,2126,0.130517037,0.129986553,0.0,17.3459,11.6092,2129,0.11366963,0.112226863,1.9412,6.1037,7.5417,3044,0.08390399999999999,0.07541195099999999,1.1429,0.2693,0.0,3047,0.119160296,0.118399425,0.0421,0.0422,1.7349,3098,0.093505481,0.084928534,6.0377,0.5948,0.0,3101,0.10337037,0.103698921,0.2128,0.3003,1.149
1459.0,0.107465074,0.106608489,0.9528,2.6735,2.24,2074,0.128309333,0.155077351,0.0,3.0199,6.317,2077,0.116427852,0.114473976,0.7278,3.4209,1.1319,2128,0.100824889,0.09919809,4.375,4.2274,5.6966,2131,0.125023111,0.125750965,3.6771,2.9654,7.9492,3046,0.129760296,0.128129075,0.0388,0.0687,1.1822,3049,0.048760889,0.046876982000000005,0.3918,1.2256,0.133,3100,0.089792296,0.082064837,0.0,0.2707,0.0897,3103,0.120821926,0.121261218,1.1571,7.6976,4.5235
1461.0,0.127202407,0.126083246,1.3028,5.1002,2.5419,2076,0.117956444,0.117338009,0.2259,1.587,0.2206,2079,0.090704593,0.088729479,0.4295,4.482,1.0184,2130,0.138545481,0.13880705699999998,4.1271,10.7477,12.0122,2133,0.213978667,0.21539586,1.0743,3.3923,4.2602,3048,0.072744593,0.062341303,0.0225,1.2288,1.014,3051,0.150205926,0.15061923300000002,7.7108,2.9527,6.3063,3102,0.106577481,0.107407496,0.0481,7.9802,2.7223,3105,0.126906074,0.126018558,3.4751,9.4084,3.0211
1463.0,0.139317481,0.138780994,3.6364,4.6281,2.6241,2078,0.100130074,0.09800075,0.92,2.5026,0.0996,2081,0.125413037,0.125192266,17.2173,0.7644,2.4343,2132,0.136129778,0.13607962,0.0,2.8633,2.9294,2135,0.197518815,0.19849717100000006,4.9661,1.0876,11.8062,3050,0.112867556,0.111856599,5.2748,1.4169,2.455,3053,0.112859852,0.144290782,0.0,5.2365,1.4219,3104,0.10122637,0.100380763,0.0555,6.2894,2.4381,3107,0.22839437,0.230069829,43.3034,28.6324,24.1239
1465.0,0.148906704,0.147691476,7.3456,5.9346,8.0498,2080,0.067089185,0.064663319,0.1109,0.7759999999999999,0.0004,2083,0.131952593,0.128721363,17.3929,2.7481,4.4793,2134,0.25026637,0.25282758,4.9918,35.6814,8.0151,2137,0.058978667,0.058200996,0.4166,0.4708,0.5157,3052,0.14449777800000002,0.14349274,5.5804,2.9586,6.0727,3055,0.18940355600000006,0.189862527,19.7907,27.3291,17.8451,3106,0.157041185,0.156686548,0.013,10.4029,19.1262,3109,0.192024296,0.190836611,0.4551,0.2192,21.104
1467.0,0.151387852,0.150846377,8.3767,7.9235,12.7241,2082,0.128589037,0.128593724,17.7977,0.7267,4.79,2085,0.146381926,0.145272964,7.1107,3.6598,11.3159,2136,0.094164444,0.093549631,2.7047,0.6942,0.6362,2139,0.140479407,0.138950371,2.1553,1.6191,24.9823,3054,0.147806222,0.146688186,11.2399,4.2789,15.5077,3057,0.187769185,0.188644361,4.5997,32.8098,1.6822,3108,0.264200889,0.266639428,25.8687,23.4837,44.1899,3111,0.101711704,0.086739436,1.2051,0.0,2.3533
1469.0,0.143387519,0.142404211,3.1127,10.234,11.3971,2084,0.092036148,0.090369412,0.1901,2.294,3.6899,2087,0.151142519,0.151247349,6.1909,13.7435,17.1048,2138,0.094938074,0.094169462,0.7175,0.8413,0.8499,2141,0.166359111,0.16212462800000002,3.4341,3.0224,12.0198,3056,0.215599111,0.216504301,4.3184,26.823,16.6709,3059,0.150475852,0.149358521,0.3899,38.9523,4.414,3110,0.102811852,0.09421783,0.4504,0.0,11.4777,3113,0.17373748100000005,0.173009743,3.5210000000000004,2.1202,4.1751
1471.0,0.132862444,0.13236519800000002,3.6978,4.3806,5.8279999999999985,2089,0.161082963,0.16212462800000002,9.1477,4.0907,7.0451,2092,0.146243556,0.14676768,0.3642,0.3844,7.8053,2143,0.156142815,0.155695669,4.7199,4.6898,21.5616,2146,0.147140444,0.145954823,4.2074,17.9954,10.5656,3061,0.073095407,0.07243853,1.3118,0.1944,0.0,3064,0.093872296,0.093362651,0.1905,0.2697,0.0885,3115,0.142760889,0.143491621,4.3789,0.564,0.0,3118,0.142561185,0.142898213,1.0525,20.3703,1.3094
1473.0,0.13385403699999998,0.133424868,1.9584,8.8014,5.6855,2091,0.221869926,0.224431334,5.0114,57.9805,15.7375,2094,0.109757037,0.109828264,0.1357,1.0219,0.9368,2145,0.170796741,0.169787427,23.8978,25.2447,14.9975,2148,0.14743377800000002,0.147457377,7.1142,9.0862,13.0672,3063,0.070041185,0.06941047,0.173,0.0778,0.0877,3066,0.064366222,0.06361948099999999,0.2938,1.6015,0.9233,3117,0.192392296,0.192650424,3.636,44.73,3.4512,3120,0.094175111,0.094871923,0.0689,5.7656,0.0026
1475.0,0.12571637,0.124941275,2.633,5.553,3.1195,2093,0.110343704,0.110718376,0.3135,0.388,1.4224,2096,0.086573926,0.08610213800000001,0.0508,2.2605,0.0432,2147,0.17477807399999998,0.174059963,8.4211,19.4071,12.8127,2150,0.16510340699999998,0.163885817,3.8887,2.9796,9.471,3065,0.090658667,0.090324515,0.1406,0.4362,0.4719,3068,0.122886815,0.123550877,3.8584,4.2346,3.7762,3119,0.12614637,0.127221049,0.1465,17.6433,10.4291,3122,0.12924000000000002,0.12989922199999998,26.3857,6.3845,2.818
1477.0,0.134941778,0.134619352,5.447,5.1974,3.6149,2095,0.109806815,0.110408796,0.1411,2.9328,2.0012,2098,0.08974577800000001,0.088548994,0.3038,2.2455,1.7853,2149,0.114209185,0.114365371,4.5303,2.8665,8.7632,2152,0.282654222,0.284383443,10.9546,13.8859,77.5159,3067,0.065811259,0.06495073,1.575,1.707,0.1355,3070,0.120427259,0.114731493,0.1337,0.6712,1.263,3121,0.102479704,0.102783953,1.2235,5.5234,0.9192,3124,0.1944,0.195000543,3.0884,38.0376,33.728
1479.0,0.155604926,0.155244117,8.9786,9.2155,8.5164,2097,0.087833778,0.08719065,0.0765,4.4663,1.7677,2100,0.130186074,0.129895863,13.3661,1.5762,3.1164,2151,0.26531792600000004,0.266605839,9.2484,5.2081,75.7141,2154,0.071588148,0.07010912400000001,1.7806,0.5293,0.08800000000000001,3069,0.126930963,0.127905147,3.2792,0.7703,5.914,3072,0.172645926,0.172099478,12.8398,9.5926,15.7745,3123,0.173772444,0.174927682,31.4311,27.6747,17.2257,3126,0.216564148,0.217485103,21.1958,21.6336,9.0619
1481.0,0.138441,0.137524576,6.7469,5.8811,6.3865,2099,0.139321778,0.13902426699999998,13.1098,1.9957,2.2359,2102,0.115118222,0.114069787,0.1898,1.0272,1.7538,2153,0.185351407,0.184961873,3.5937,0.9574,35.9163,2156,0.079413926,0.078241163,0.7163,0.7803,0.4077,3071,0.102896,0.072432596,0.0944,0.7095,0.3415,3074,0.18822311100000005,0.187244814,4.0826,19.1399,17.3793,3125,0.207364148,0.208138369,32.3685,33.6412,6.6649,3128,0.089839407,0.083800051,0.4498,0.0,4.8495
